14	65600173:1 
benches	99975791:1 
bends	65600173:1 
benefits	65600173:1 
benhams	65600173:1 
benjm	65600173:1 
bethought	73237430:1 65600173:1 
better	73477705:7 65600173:34 73237430:12 99975791:18 51918182:3 
blacksmith	65600173:1 
blare	73477705:1 
blight	65600173:1 
bloodshed	65600173:1 
blooms	65600173:1 
blueberries	65600173:2 
boarders	65600173:1 
boardingschool	99975791:1 
boat	65600173:1 99975791:6 
boating	65600173:1 
boldness	65600173:1 
bolts	65600173:1 
bonnet	65600173:1 
books	73477705:1 73237430:4 65600173:6 51918182:1 
borrows	65600173:2 
boulevard	51918182:2 
bound	65600173:4 99975791:4 
bournemouth	73477705:2 
brain	73477705:1 
braved	99975791:1 
bride	73477705:2 
bring	73477705:3 73237430:2 65600173:4 99975791:4 51918182:2 
bringing	73477705:3 65600173:2 99975791:2 
britains	65600173:1 
brush	73477705:1 
brushing	51918182:1 
buggy	99975791:1 
buoyancy	73477705:1 
burialground	65600173:1 
bust	51918182:2 
byron	65600173:1 51918182:2 
calculate	65600173:1 
calmer	99975791:1 
canoe	65600173:1 
cant	73477705:7 73237430:3 51918182:4 99975791:4 
cap	73237430:1 51918182:3 
carriage	99975791:1 51918182:1 
carried	73477705:3 73237430:4 65600173:7 51918182:2 99975791:3 
caves	65600173:1 
ceasing	65600173:1 
certain	73477705:6 73237430:1 65600173:39 51918182:2 99975791:16 
chance	73477705:7 65600173:2 99975791:6 
charmed	73477705:1 65600173:2 
charmpart	65600173:1 
chat	65600173:1 99975791:1 
cheapness	65600173:2 
cheek	73477705:1 
cheerful	73237430:1 65600173:4 99975791:1 
chicago	73477705:1 
chivalrous	65600173:1 
chronic	99975791:1 
cigar	73477705:1 73237430:1 99975791:2 
circlesand	73477705:1 
clap	65600173:1 
clearly	73477705:4 65600173:1 
clergy	65600173:1 
clergymen	65600173:1 
cleverer	73477705:1 
clock	65600173:1 51918182:1 99975791:1 
closed	73477705:2 65600173:1 99975791:2 51918182:3 
clothespast	99975791:1 
cochineal	73237430:1 
cock	73477705:1 
coffee	51918182:12 
collect	65600173:1 
colonel	65600173:1 
comfortable	73477705:1 73237430:3 65600173:9 99975791:4 
comicality	99975791:1 
commemoration	73477705:1 
commoner	65600173:1 
commonsensible	65600173:1 
comparatively	73477705:1 65600173:3 
comparing	65600173:1 
complained	65600173:1 
completes	65600173:1 
conceited	73477705:1 
conception	73477705:1 65600173:9 
concluding	65600173:4 
connecting	73477705:1 
consecutive	73237430:1 
consenting	65600173:1 99975791:1 
considered	73477705:1 73237430:1 65600173:3 99975791:2 
consigned	99975791:1 
constitute	65600173:5 
constructs	65600173:2 
contemplations	65600173:1 
contrary	73477705:3 65600173:2 51918182:1 
contribution	73237430:1 65600173:1 
controversy	99975791:1 
convictionsthe	99975791:1 
coolness	65600173:1 
corpse	65600173:1 
correct	65600173:1 99975791:2 
cottages	65600173:1 
couch	65600173:1 99975791:1 
counted	73477705:2 99975791:1 
countesses	73237430:1 
countrywomen	99975791:1 
courage	73477705:1 65600173:4 99975791:5 
courtesy	65600173:1 
covers	65600173:1 51918182:1 
coward	99975791:1 
credible	65600173:1 
creeper	51918182:1 
crossstreets	99975791:1 
crowned	65600173:1 
cruises	99975791:1 
cruz	65600173:1 
crying	51918182:1 
culture	65600173:7 
curves	99975791:1 
cut	73477705:2 73237430:1 65600173:1 99975791:1 
dante	65600173:1 
dead	73477705:1 73237430:2 65600173:4 51918182:1 99975791:1 
dealing	65600173:1 73237430:1 
decay	65600173:1 
decision	99975791:2 
decline	65600173:1 
dedication	65600173:6 
definite	73477705:3 73237430:1 65600173:10 99975791:4 
delightful	65600173:10 73237430:1 51918182:2 99975791:6 
denizens	65600173:1 
deposit	65600173:2 
depravity	65600173:3 99975791:1 
descendantsmm	65600173:1 
descent	65600173:1 
desired	73477705:2 73237430:1 65600173:2 99975791:1 51918182:1 
desist	51918182:1 
despondent	65600173:1 
destroy	65600173:1 
destructive	73477705:1 
detailed	99975791:1 
details	65600173:6 99975791:2 
deuce	73477705:1 
developments	73477705:1 
devotee	73477705:1 65600173:1 
devoting	99975791:1 
dew	65600173:1 
dial	65600173:3 
diet	65600173:2 
differences	99975791:2 
differently	99975791:1 
diffuse	65600173:2 
dignity	73477705:1 65600173:5 99975791:1 
dine	65600173:1 
dinginess	65600173:1 
disagreeable	65600173:2 51918182:4 99975791:4 
disbyronized	51918182:1 
discreetly	65600173:1 
discussion	73477705:1 65600173:5 99975791:1 
dishes	65600173:1 
dislocated	65600173:1 
displeased	73477705:1 
distressed	73237430:1 51918182:1 
divested	65600173:1 
divinely	73477705:1 
divinity	65600173:3 
divorce	99975791:5 
donttheres	99975791:1 
dragged	73237430:1 
drawers	99975791:1 
drawing	73477705:2 65600173:1 51918182:3 99975791:3 
dread	73477705:1 65600173:1 
drew	73477705:4 65600173:2 99975791:4 
drinkshe	99975791:1 
droop	51918182:1 
dulness	65600173:2 
duped	99975791:1 
dwell	99975791:1 
dwelling	65600173:8 51918182:1 
dwindling	65600173:1 
earn	65600173:1 
earnest	73237430:1 65600173:4 99975791:1 
earthnowhere	65600173:1 
echoed	73477705:1 99975791:1 
economical	65600173:2 
edition	65600173:11 
effects	73477705:1 65600173:3 
effort	73477705:2 73237430:1 65600173:6 51918182:1 99975791:2 
ejaculations	65600173:1 73237430:1 99975791:1 
elaboration	65600173:1 
elbows	73477705:1 73237430:1 
elder	65600173:2 73237430:1 99975791:2 
elected	65600173:1 73237430:1 
elsewhere	73477705:1 65600173:3 
embroidered	65600173:3 
emile	65600173:3 
eminence	73237430:1 65600173:3 
emotions	65600173:4 99975791:2 
emulation	65600173:1 
encounters	73477705:2 65600173:3 99975791:1 
encouraging	65600173:1 99975791:1 
encumbered	65600173:1 
endanger	65600173:1 
ended	73477705:4 99975791:1 
energetic	65600173:1 
enjoyed	65600173:9 99975791:4 51918182:1 
enjoys	65600173:1 
enough	73477705:15 73237430:10 65600173:18 51918182:6 99975791:12 
entertaining	65600173:2 51918182:2 
envelope	73477705:1 65600173:2 
epsom	65600173:1 
equanimity	65600173:1 
estate	73477705:1 
estimate	65600173:6 
eternity	65600173:2 
ether	65600173:1 
everythinghe	73237430:1 
everythingi	99975791:1 
everywhere	65600173:1 51918182:1 
exactions	65600173:1 
exceed	99975791:1 51918182:1 
excellence	65600173:2 
excellent	73477705:1 65600173:15 51918182:1 99975791:3 
exceptions	65600173:1 
exhilaration	65600173:1 
experimental	65600173:1 
exploits	65600173:1 
expression	73477705:3 73237430:1 65600173:13 51918182:2 99975791:3 
extinguishes	65600173:1 
extravagantof	99975791:1 
faculties	65600173:1 
failure	73477705:2 73237430:1 65600173:4 99975791:2 
faith	73477705:2 65600173:10 73237430:2 51918182:1 99975791:4 
fanciful	65600173:9 
farseeing	73237430:1 
fascinate	73477705:2 
fate	73477705:6 65600173:4 
father	73477705:3 65600173:5 51918182:2 99975791:11 
fathomed	65600173:1 
fatuity	73477705:1 
favor	51918182:1 99975791:3 
favorite	99975791:1 
favours	73237430:1 
fearfully	73237430:1 
fearing	99975791:1 
feasts	65600173:2 
feathers	65600173:1 
feebleness	65600173:1 
felicitously	65600173:1 
festival	65600173:1 
fined	65600173:1 
fingers	73237430:1 65600173:4 51918182:1 99975791:1 
flag	73477705:1 65600173:1 99975791:1 
flooding	73477705:1 
florid	73237430:1 99975791:2 
folded	51918182:1 99975791:2 
folk	73237430:1 
folkestone	73477705:18 
fondly	73237430:1 
forecastle	65600173:1 
foregroundi	73477705:1 
forests	65600173:4 
forfeited	65600173:1 
formally	73477705:1 
frank	65600173:2 
fraternity	65600173:1 
freedom	73477705:1 65600173:2 
fresh	73477705:1 65600173:10 99975791:2 
freshcolored	99975791:1 
fullnurtured	65600173:1 
funny	73477705:1 
furnished	65600173:2 
futilities	99975791:1 
garment	65600173:1 
get	73477705:9 73237430:5 65600173:8 99975791:10 51918182:4 
gethonestly	51918182:1 
ghosts	65600173:2 
gives	73237430:1 65600173:10 51918182:3 
goggles	73477705:6 
gold	73477705:2 65600173:2 99975791:1 
goodness	99975791:1 
gravely	51918182:3 99975791:1 
gravity	73477705:2 99975791:1 
greedy	65600173:1 
groundthe	65600173:1 
grovelled	73237430:1 
hairsplitting	65600173:1 
handsomest	99975791:1 
hansom	73237430:1 
hardy	65600173:1 
hated	73477705:2 73237430:1 99975791:4 
hathornethe	65600173:1 
haunting	65600173:1 
headshake	73477705:1 
heroes	73237430:2 65600173:1 
heroic	73477705:1 65600173:1 73237430:1 51918182:1 
heroine	65600173:6 51918182:1 
herselfin	99975791:1 
herselfwas	99975791:1 
hes	73477705:9 73237430:3 51918182:1 99975791:3 
hesitation	51918182:1 
hewn	65600173:1 
himas	99975791:1 
himhawthorne	65600173:1 
himselfas	73237430:1 
hissed	99975791:1 
hive	65600173:3 
hocuspocus	73477705:1 
hollingsworth	65600173:7 
homeliest	65600173:2 
honours	65600173:1 
hope	73477705:7 73237430:1 65600173:9 51918182:4 99975791:6 
host	73477705:1 65600173:2 
hotly	99975791:1 
hour	73477705:9 73237430:2 65600173:13 51918182:8 99975791:11 
housefronts	51918182:1 
humbling	65600173:1 
hundred	73477705:1 73237430:2 65600173:14 99975791:2 
hypocritically	51918182:1 
ideally	65600173:1 
identify	73237430:1 65600173:1 
idiots	73477705:1 
ignorance	73237430:1 99975791:2 
illustrates	65600173:1 
imagesimages	65600173:1 
imagination	73477705:1 73237430:2 65600173:33 99975791:1 51918182:1 
imitative	73237430:1 65600173:1 
immaculate	99975791:1 
immemorial	65600173:1 
immersed	65600173:1 
immigration	65600173:1 
imperfectly	65600173:3 51918182:1 
imponderable	65600173:1 
important	73237430:2 65600173:6 99975791:5 
imports	65600173:1 
impressed	73477705:1 73237430:1 
improvement	73477705:1 99975791:1 
impudence	73237430:1 65600173:2 99975791:2 
impure	51918182:1 
inasmuch	73477705:1 73237430:3 99975791:3 
inconclusive	65600173:1 
inconsequence	73477705:1 99975791:1 
inconsistently	99975791:1 
independence	65600173:2 
index	65600173:3 
indication	65600173:1 
indisputable	65600173:1 
indulged	73477705:1 99975791:2 
infelicitous	65600173:2 
infested	65600173:1 
inhabitant	65600173:1 
inherited	65600173:2 
injurious	73477705:1 
inscrutable	65600173:1 
insect	73477705:1 
inserted	65600173:1 
insignificant	73477705:1 99975791:1 
inspiration	65600173:4 99975791:3 
insurgents	65600173:1 
intending	73237430:1 65600173:1 
intense	73477705:1 65600173:3 99975791:1 
interminable	99975791:1 
intervals	65600173:2 99975791:1 
interviewer	73237430:1 
intimacy	73477705:1 65600173:1 73237430:1 99975791:2 
introductory	65600173:3 
inventionone	65600173:1 
iron	73477705:1 73237430:1 65600173:1 99975791:1 
irreverent	99975791:1 
isnt	73477705:2 
iti	73237430:1 51918182:1 
itselfthe	65600173:1 
itthe	65600173:2 
jerk	73477705:1 51918182:1 
jewelled	99975791:1 
jockeyed	73477705:1 
johnsons	65600173:1 
jokeless	73237430:1 
journalise	65600173:1 
judgment	73477705:4 73237430:1 65600173:4 99975791:2 
july	73477705:1 65600173:3 
keener	65600173:1 
keeps	73477705:3 65600173:1 
kind	73477705:6 65600173:19 73237430:3 51918182:9 99975791:19 
knelt	65600173:1 
knights	65600173:1 
knowledge	73477705:4 65600173:12 99975791:3 
knowledgehelps	65600173:1 
laid	73477705:4 65600173:10 51918182:5 99975791:2 
leading	73477705:1 65600173:2 99975791:1 
learnt	99975791:1 
leastthe	73237430:1 
leaves	65600173:5 51918182:1 
lids	73477705:2 
life	73477705:15 73237430:15 65600173:132 99975791:19 
light	73477705:10 65600173:39 73237430:4 99975791:12 
lightened	65600173:1 
lightest	65600173:4 
limits	65600173:2 99975791:1 
lips	73477705:5 65600173:3 51918182:5 99975791:7 
livingor	65600173:1 
lobby	73477705:3 
lordships	73477705:1 
lowlier	65600173:1 
luard	73237430:8 
lucerne	73477705:1 
lucien	73237430:1 
luggage	73477705:1 99975791:1 
luxuriance	99975791:1 
ma	65600173:9 
mahogany	65600173:1 99975791:2 
maiden	99975791:3 
mall	65600173:4 
mankind	65600173:4 
manners	73477705:2 73237430:1 65600173:15 
manning	65600173:1 
manyi	73477705:1 
marked	73477705:2 65600173:4 99975791:1 
marks	65600173:3 
marrow	99975791:1 
marvellous	65600173:2 
mask	73477705:3 
massachusetts	65600173:11 
maternal	73237430:2 
matters	65600173:5 73237430:1 
maturer	65600173:1 
meanlooking	65600173:1 
mechanically	73477705:1 99975791:1 
meditating	65600173:1 
meetings	51918182:2 99975791:1 
meldrumsand	73477705:1 
melt	73237430:1 65600173:1 
memorable	73477705:1 
memoranda	65600173:1 
memorial	73477705:1 
memy	73477705:1 
men	73477705:11 65600173:28 51918182:1 99975791:5 
menaces	65600173:1 
mention	73477705:5 73237430:1 65600173:12 99975791:3 
mentioning	65600173:1 
metaphysical	65600173:4 
midnight	65600173:2 
mild	73237430:1 65600173:7 51918182:2 
miniature	73477705:1 65600173:1 
ministered	73237430:1 
minute	73477705:4 65600173:5 99975791:5 
mirth	73477705:2 
miserable	73237430:2 65600173:2 99975791:2 51918182:2 
mismated	73477705:1 
missing	73477705:2 51918182:1 
mistake	73237430:1 65600173:7 99975791:1 
mitigate	73477705:1 
modest	73477705:1 65600173:12 51918182:1 99975791:1 
momentwhenever	99975791:1 
monsieu	51918182:1 
monsieur	65600173:4 51918182:4 
moonshiny	65600173:2 
morley	65600173:4 
motherwhich	73477705:1 
mountains	65600173:4 99975791:1 
mrs	73477705:66 65600173:4 73237430:13 51918182:6 99975791:94 
muttered	65600173:1 
mutual	65600173:2 99975791:1 
my	73477705:200 73237430:32 65600173:142 51918182:75 99975791:46 
myers	65600173:1 
mystified	73477705:3 
n	99975791:1 
namely	99975791:1 
namemade	99975791:1 
narrative	65600173:1 
narrowhearted	65600173:1 
navyyard	99975791:3 
near	73477705:4 65600173:12 73237430:2 51918182:4 99975791:5 
neglect	73477705:1 
nephews	73477705:1 
nervous	65600173:1 99975791:6 
nigh	99975791:1 
nodded	99975791:1 
noise	99975791:1 
northeast	65600173:1 
nostrils	65600173:1 
nude	65600173:1 
nursing	65600173:1 
objectively	65600173:3 
obstinacy	99975791:1 
obtained	65600173:2 
obtains	65600173:1 
ocean	65600173:2 
oculists	73477705:1 
officer	73477705:1 65600173:2 99975791:5 
omitted	99975791:1 
oneso	65600173:1 
opinion	73477705:1 73237430:2 65600173:5 99975791:2 
organgrinder	65600173:1 
ornamenting	99975791:1 
out	73477705:45 73237430:14 65600173:75 51918182:20 99975791:29 
outcome	65600173:1 
outset	51918182:1 
overrate	65600173:2 
owing	73477705:1 65600173:1 
oxford	73477705:3 73237430:1 65600173:2 
packed	99975791:1 
parcels	65600173:1 
parsonage	65600173:1 
partipris	65600173:1 
party	65600173:11 99975791:3 
passage	73237430:1 65600173:22 51918182:1 
passed	73477705:8 73237430:6 65600173:28 99975791:15 51918182:5 
passions	65600173:2 99975791:1 
pause	73237430:1 65600173:1 51918182:1 99975791:1 
paymaster	99975791:2 
peabody	65600173:1 
pension	73237430:1 65600173:1 99975791:4 
perceives	65600173:1 
perch	65600173:2 
periods	65600173:1 99975791:1 
perpetual	73477705:1 65600173:3 
perplexities	65600173:1 
personality	73477705:1 65600173:3 
perusal	65600173:1 
pessimiste	65600173:2 
phrases	73237430:1 
picture	73477705:6 65600173:24 73237430:3 51918182:4 99975791:2 
piece	73477705:1 65600173:11 73237430:1 51918182:2 
plans	73477705:1 65600173:1 51918182:1 
plants	65600173:1 51918182:1 
pleased	73477705:4 65600173:1 99975791:3 51918182:3 
plotted	73477705:1 
poison	65600173:1 
polished	73237430:1 65600173:1 99975791:2 
politician	65600173:1 
poodles	51918182:1 
porticowith	99975791:1 
portress	51918182:1 
postponement	65600173:1 
posturetoo	65600173:1 
pp	65600173:11 
practically	73477705:5 73237430:2 99975791:1 
practising	73477705:1 73237430:1 99975791:1 
precaution	99975791:1 
presented	73477705:3 65600173:2 99975791:4 
preserve	65600173:1 
pressed	99975791:2 
pretending	65600173:1 
principal	65600173:5 
priscillas	65600173:2 
proceeding	99975791:2 
professionally	73477705:2 
profiting	65600173:1 
promises	99975791:4 
pronouns	73477705:1 
proper	73477705:3 65600173:10 51918182:1 99975791:3 
propertiesher	65600173:1 
propose	51918182:1 
prosperouswhen	65600173:1 
prostrate	65600173:1 
protests	65600173:1 
providing	65600173:1 
province	65600173:5 
prudent	73477705:1 99975791:1 
published	73237430:3 65600173:18 
puffed	73237430:1 
pulled	73477705:2 65600173:1 51918182:1 99975791:1 
pulpit	65600173:1 
pupil	51918182:3 
purple	73477705:2 65600173:1 
purpose	73477705:5 65600173:14 73237430:4 99975791:2 51918182:3 
pursued	73477705:1 51918182:1 
purveyor	65600173:1 
puzzled	73477705:1 99975791:3 51918182:1 
queen	65600173:1 99975791:1 
quoted	73477705:1 65600173:10 99975791:1 
rally	73477705:1 
rambles	65600173:2 
rank	65600173:2 99975791:1 
rapprochement	73477705:1 
rate	73477705:12 65600173:5 73237430:3 51918182:2 99975791:5 
rather	73477705:6 73237430:5 65600173:55 51918182:1 99975791:28 
raved	99975791:1 
realities	65600173:2 
reassured	73477705:1 99975791:1 
rebellion	73237430:1 65600173:1 
recognising	73477705:2 73237430:2 
recognitions	99975791:1 
records	65600173:1 
redhot	65600173:1 
relapse	65600173:1 
relation	73477705:2 73237430:2 65600173:8 51918182:1 99975791:2 
reluctant	73237430:1 
remaining	65600173:1 99975791:1 
remainsthat	65600173:1 
remarking	65600173:1 
remedy	73477705:1 
remembered	73477705:3 65600173:6 51918182:2 99975791:4 
reminds	65600173:1 
repaired	51918182:1 
replying	65600173:1 
reprimand	99975791:1 
reproduction	65600173:1 
requiring	99975791:1 
resentments	65600173:1 
residence	73237430:1 65600173:18 51918182:1 
resistances	73477705:1 
resolution	73237430:1 
resolved	99975791:2 
resonance	73237430:1 
resonant	99975791:1 
respectability	65600173:1 
responsible	73477705:2 65600173:2 
rest	73477705:5 65600173:12 51918182:1 99975791:6 
restore	73237430:1 
retreated	99975791:1 
returning	73477705:2 65600173:3 99975791:1 
revealed	73477705:1 51918182:1 99975791:1 
review	65600173:6 
rich	73477705:1 73237430:2 65600173:9 99975791:3 51918182:1 
richest	65600173:1 
rightits	73477705:1 
ripple	65600173:1 
rival	73477705:1 65600173:1 
road	65600173:4 51918182:1 99975791:1 
row	73477705:3 
rue	51918182:1 
ruin	65600173:1 99975791:1 
rule	99975791:2 
ruler	65600173:2 
sage	65600173:1 
saidand	99975791:1 
salem	65600173:43 
salutation	73477705:1 51918182:1 
sand	65600173:1 
satisfied	73477705:1 65600173:1 99975791:2 
scandalously	73477705:1 
sceptical	99975791:1 
scepticism	65600173:1 99975791:1 
scholar	65600173:3 
scholarliness	65600173:1 
schoolmistress	51918182:1 
scorching	65600173:1 
scruple	73237430:1 
seas	73477705:1 65600173:2 99975791:1 
seavoyage	65600173:1 
secondrate	65600173:2 
secret	73477705:8 73237430:2 65600173:6 99975791:5 
secretmrs	73477705:1 
securing	73477705:1 
security	51918182:1 99975791:2 
seekers	65600173:1 
seeking	65600173:1 
select	65600173:1 
selfseeking	65600173:1 
sense	73477705:15 73237430:2 65600173:56 99975791:10 51918182:3 
sentimental	65600173:2 51918182:1 
sentiments	65600173:1 99975791:3 
serial	65600173:1 
seriesdaily	65600173:1 
set	73237430:1 65600173:8 51918182:1 99975791:3 
shadow	73477705:1 65600173:10 
shadowpatches	73477705:1 
shake	99975791:1 
shaken	73477705:1 
shant	73477705:1 99975791:1 
shares	73477705:1 
sharp	73477705:4 73237430:1 65600173:1 99975791:1 
sheets	73237430:1 
shifting	73237430:1 
shipowners	65600173:1 
shipwreck	65600173:1 
shirtfronta	99975791:1 
shock	73477705:2 99975791:1 
shocking	73477705:1 
shook	51918182:2 99975791:1 
shopkeeper	99975791:1 
shrouded	65600173:1 
shut	73477705:1 73237430:1 65600173:2 99975791:1 
sidney	65600173:1 
signed	51918182:1 
signified	73477705:1 51918182:2 
signs	73477705:3 65600173:1 99975791:1 
simultaneously	65600173:1 
since	73477705:6 73237430:1 65600173:16 99975791:8 51918182:11 
situation	73477705:1 65600173:20 51918182:1 99975791:7 
skate	65600173:1 
sketching	65600173:1 
sleeps	65600173:1 
slip	73477705:1 65600173:1 
smallness	65600173:1 
smarter	73237430:1 65600173:1 
snub	73477705:1 
sociably	65600173:1 
soldier	73477705:1 65600173:1 
somewhat	65600173:9 
songs	65600173:1 
sounded	65600173:2 
southerners	65600173:1 
space	73237430:1 65600173:4 
speaking	65600173:17 99975791:2 51918182:1 
specialty	73237430:1 65600173:1 
spending	73477705:1 65600173:2 
spent	73477705:7 73237430:3 65600173:11 99975791:6 51918182:2 
sportive	65600173:2 
sprouted	65600173:2 
squareness	99975791:1 
squares	99975791:2 
stainless	65600173:1 
stake	73237430:1 65600173:4 
stalethe	65600173:1 
standards	65600173:4 99975791:1 
stanzas	65600173:1 
starting	73477705:1 65600173:1 99975791:1 
stock	65600173:4 
straggles	65600173:1 
straitlaced	65600173:1 
stream	65600173:6 
strictness	65600173:1 
stroke	99975791:2 
strongminded	65600173:1 
students	65600173:1 
studious	65600173:1 
sturdily	99975791:1 
stylish	99975791:1 
subsides	65600173:1 
substantial	65600173:6 
substratum	65600173:1 
subtleties	65600173:2 
successor	65600173:2 99975791:3 
suddenly	73477705:7 65600173:2 51918182:5 99975791:7 
suggestive	73477705:1 65600173:3 99975791:1 
suicide	65600173:1 
summoned	73477705:2 65600173:1 
sunspot	51918182:1 
superstitions	73237430:1 
supposable	73477705:1 
suppositions	73237430:1 
suspected	73477705:1 99975791:2 51918182:1 
suspects	65600173:1 
suspicions	73477705:2 65600173:1 
sustained	73477705:4 
swam	99975791:1 
sway	65600173:3 
symbolises	65600173:1 
taciturn	65600173:1 
talent	65600173:2 99975791:1 
talk	73477705:5 73237430:1 65600173:12 51918182:6 99975791:13 
tantalising	65600173:1 
tariff	73237430:1 
tastes	65600173:1 99975791:1 
teacher	65600173:1 
teadrinking	73237430:1 
telescope	73477705:1 
tells	73477705:1 65600173:5 73237430:3 51918182:2 
tempered	73477705:1 
tempestuous	65600173:2 
tender	65600173:2 99975791:2 51918182:2 
tension	99975791:1 
tenuity	99975791:1 
term	73477705:1 65600173:6 
teucer	65600173:1 
themmrs	99975791:1 
thenand	99975791:1 
think	73477705:21 73237430:8 65600173:42 51918182:14 99975791:26 
thinlycomposed	65600173:1 
thinstemmed	51918182:1 
thirtyfifthyear	65600173:1 
thoughtespecially	73237430:1 
three	73477705:10 65600173:26 73237430:6 99975791:9 51918182:6 
thresh	73477705:1 
tied	99975791:3 
tigers	73477705:1 
tiny	51918182:2 
todaymore	65600173:1 
tomb	73477705:1 
toneswould	65600173:1 
tortures	65600173:1 
touchingly	65600173:1 
tour	73477705:1 65600173:1 51918182:2 99975791:1 
tournow	99975791:1 
tracing	73237430:1 
tracks	65600173:1 
trait	65600173:1 99975791:1 
transaction	73237430:1 99975791:1 
transcendentalistsa	65600173:1 
transferred	73237430:1 51918182:1 
transparency	65600173:1 
transparent	65600173:2 
traversed	99975791:1 
treading	65600173:3 
treetrunk	65600173:1 
tributes	73477705:1 
tried	73477705:4 73237430:4 65600173:4 51918182:3 99975791:7 
trophy	73477705:1 
turns	65600173:2 
twentythird	99975791:1 
unadorned	65600173:1 
unagitated	65600173:1 
unamiable	65600173:3 
unattainable	65600173:1 
unblushingly	73237430:1 
uncandid	73477705:1 
uncivil	51918182:1 
undergraduates	65600173:2 
underlay	65600173:1 
unequalled	73237430:1 
uneventful	65600173:1 
ungarnished	99975791:1 
ungloved	73477705:1 
unseen	65600173:1 
unsentimentally	65600173:1 
unsound	73477705:1 
unworldly	65600173:2 
unwritten	65600173:1 
urbanity	73477705:1 51918182:1 
usthats	99975791:1 
usual	73477705:5 73237430:1 65600173:16 99975791:1 
vampire	65600173:1 
vast	73237430:1 65600173:7 
vein	73237430:1 
venetian	99975791:1 
venner	65600173:3 
verdant	65600173:1 
vidame	73237430:1 
villa	65600173:4 99975791:3 
virginal	65600173:1 
visibly	73477705:2 73237430:1 
vivified	65600173:1 73237430:1 
void	73477705:1 
waggons	65600173:1 
waitmight	99975791:1 
wanes	73237430:1 
waste	65600173:1 99975791:2 
ways	73477705:1 65600173:6 99975791:3 
wayside	65600173:3 
weatherstains	65600173:1 
wednesday	65600173:1 
week	73477705:5 99975791:8 
weight	65600173:4 
weightier	65600173:1 
wellemptied	51918182:1 
went	73477705:23 65600173:21 73237430:10 99975791:28 51918182:20 
western	65600173:3 
wheeled	99975791:1 
whenever	73237430:4 65600173:3 
whereby	65600173:1 
whichin	99975791:1 
whisper	51918182:2 
whitecapped	51918182:1 
whomi	51918182:1 
widely	65600173:2 
widow	73477705:1 73237430:1 99975791:1 
wifes	73477705:1 65600173:1 99975791:3 
wind	73477705:1 65600173:2 99975791:1 
winding	65600173:1 
winethat	73237430:1 
wiping	73237430:1 
wiser	65600173:3 99975791:2 
wonderbook	65600173:2 
wonderful	73477705:5 73237430:1 65600173:3 99975791:4 51918182:1 
wooded	65600173:1 
woodland	65600173:1 
wordsworths	65600173:1 
works	73237430:1 65600173:22 
worthily	65600173:1 
writesmy	65600173:1 
years	73477705:6 73237430:13 65600173:87 51918182:13 99975791:27 
1200	65600173:1 
1839	65600173:1 
1842	65600173:2 
1860	65600173:3 
2s	65600173:12 
abnormally	73477705:1 
abode	65600173:5 51918182:1 
abroad	73477705:2 65600173:2 73237430:6 51918182:1 
abstained	73477705:1 51918182:1 
absurd	99975791:2 
abundant	73237430:1 65600173:3 99975791:1 
accords	65600173:1 
accountable	73477705:1 
accountchiefly	65600173:1 
accurately	65600173:2 
ace	73477705:1 
addressed	73477705:2 73237430:1 65600173:8 99975791:4 
admitting	65600173:1 99975791:1 
adored	73477705:1 73237430:1 99975791:2 
adown	65600173:1 
advantage	73477705:1 73237430:2 65600173:16 99975791:7 
adversity	65600173:2 
affair	73477705:1 65600173:10 99975791:6 
affect	73477705:1 65600173:1 99975791:1 
affliction	51918182:1 
affords	65600173:1 
againi	73477705:1 
agness	99975791:1 
aiming	65600173:1 
alas	65600173:2 
aldis	65600173:1 
alembicated	73477705:1 
allegorical	65600173:2 
allowing	65600173:3 
ameliorated	65600173:1 
americans	73237430:2 65600173:12 99975791:2 
amiability	65600173:1 
an	73477705:54 73237430:34 65600173:312 51918182:39 99975791:82 
andafter	73237430:1 
angelic	51918182:1 
anger	65600173:1 99975791:2 
announce	73477705:2 65600173:1 
announced	73477705:3 73237430:1 65600173:1 51918182:1 99975791:3 
annoy	65600173:1 99975791:1 
anomaly	65600173:3 
another	73477705:13 73237430:2 65600173:38 51918182:2 99975791:19 
antique	65600173:2 99975791:1 
anythingwhich	73477705:1 
apartments	65600173:1 99975791:2 
apologetic	73477705:1 
apparatus	73477705:1 65600173:1 
appease	65600173:1 
appended	65600173:1 
apricots	51918182:4 
ardour	65600173:3 
army	73237430:1 65600173:2 99975791:1 
art	73477705:7 65600173:10 73237430:2 51918182:1 
assuming	99975791:1 
attach	99975791:1 
attentively	51918182:1 99975791:1 
attracting	99975791:1 
authority	65600173:1 99975791:1 
avail	65600173:3 99975791:1 
awful	73477705:1 73237430:1 65600173:1 
badinage	51918182:1 
band	65600173:2 
bandied	65600173:1 
baptist	51918182:4 
bar	73477705:3 
base	65600173:1 
basking	65600173:1 
bawls	51918182:1 
bearded	65600173:1 
bears	65600173:3 
beautys	99975791:1 
became	73477705:5 73237430:2 65600173:7 51918182:1 99975791:6 
beenand	73477705:1 
begging	99975791:1 
believedhad	99975791:1 
bertie	73477705:1 
besprinkled	51918182:1 
bethink	65600173:1 
betray	99975791:1 
bewick	65600173:3 
bewildered	73477705:2 65600173:2 99975791:3 
biggest	73477705:1 99975791:1 
bird	65600173:4 
